DELETE	/api/v1/admin/users/{id}	com.bigbrightpaints.erp.modules.admin.controller.AdminUserController#delete	src/main/java/com/bigbrightpaints/erp/modules/admin/controller/AdminUserController.java
PUT	/api/v1/admin/users/{id}	com.bigbrightpaints.erp.modules.admin.controller.AdminUserController#update	src/main/java/com/bigbrightpaints/erp/modules/admin/controller/AdminUserController.java
PATCH	/api/v1/admin/users/{id}/mfa/disable	com.bigbrightpaints.erp.modules.admin.controller.AdminUserController#disableMfa	src/main/java/com/bigbrightpaints/erp/modules/admin/controller/AdminUserController.java
PATCH	/api/v1/admin/users/{id}/suspend	com.bigbrightpaints.erp.modules.admin.controller.AdminUserController#suspend	src/main/java/com/bigbrightpaints/erp/modules/admin/controller/AdminUserController.java
PATCH	/api/v1/admin/users/{id}/unsuspend	com.bigbrightpaints.erp.modules.admin.controller.AdminUserController#unsuspend	src/main/java/com/bigbrightpaints/erp/modules/admin/controller/AdminUserController.java
POST	/api/v1/auth/login	com.bigbrightpaints.erp.modules.auth.controller.AuthController#login	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/AuthController.java
POST	/api/v1/auth/logout	com.bigbrightpaints.erp.modules.auth.controller.AuthController#logout	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/AuthController.java
GET	/api/v1/auth/me	com.bigbrightpaints.erp.modules.auth.controller.AuthController#me	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/AuthController.java
POST	/api/v1/auth/mfa/activate	com.bigbrightpaints.erp.modules.auth.controller.MfaController#activate	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/MfaController.java
POST	/api/v1/auth/mfa/disable	com.bigbrightpaints.erp.modules.auth.controller.MfaController#disable	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/MfaController.java
POST	/api/v1/auth/mfa/setup	com.bigbrightpaints.erp.modules.auth.controller.MfaController#setup	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/MfaController.java
POST	/api/v1/auth/password/change	com.bigbrightpaints.erp.modules.auth.controller.AuthController#changePassword	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/AuthController.java
POST	/api/v1/auth/password/forgot	com.bigbrightpaints.erp.modules.auth.controller.AuthController#forgotPassword	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/AuthController.java
POST	/api/v1/auth/password/reset	com.bigbrightpaints.erp.modules.auth.controller.AuthController#resetPassword	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/AuthController.java
POST	/api/v1/auth/refresh-token	com.bigbrightpaints.erp.modules.auth.controller.AuthController#refresh	src/main/java/com/bigbrightpaints/erp/modules/auth/controller/AuthController.java
POST	/api/v1/catalog/brands	com.bigbrightpaints.erp.modules.production.controller.CatalogController#createBrand	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
GET	/api/v1/catalog/brands	com.bigbrightpaints.erp.modules.production.controller.CatalogController#listBrands	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
GET	/api/v1/catalog/brands/{brandId}	com.bigbrightpaints.erp.modules.production.controller.CatalogController#getBrand	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
PUT	/api/v1/catalog/brands/{brandId}	com.bigbrightpaints.erp.modules.production.controller.CatalogController#updateBrand	src/main/java/com/bigbrightpaints/erp/modules/production/controller/CatalogController.java
